Student,English,Mathematics,Science
209054,45,30,30
209055,49,39,38
209056,43,35,42
209057,44,33,31
209058,44,27,32
209059,59,67,62
209060,68,55,77
209061,50,42,51
209062,52,37,36
209063,52,54,59
209064,66,63,67
209065,54,32,41
209066,49,27,35
209067,50,43,51
209068,40,35,31
209069,75,40,53
209070,48,74,64
209071,46,28,31
209072,45,32,36
209073,57,80,80
209074,41,33,30
209075,45,40,35
209076,48,68,44
209077,50,35,43
209078,46,35,37
209079,45,40,44
209080,46,33,51
209081,46,31,33
209082,53,55,54
209083,54,50,53
209084,45,44,45
209085,48,49,47
209086,47,56,60
209087,53,56,60
209088,60,56,71
209089,51,43,50
209090,46,33,30
209091,65,55,68
209092,44,49,50
209093,53,62,58
209094,55,44,42
209095,48,39,41
209096,53,48,40
209097,57,68,66
209098,52,45,45
209099,58,45,52
209100,49,51,52
209101,49,66,66
209102,45,26,30
209103,42,28,25
209104,49,35,39
209105,44,58,43
209106,52,40,38
209107,61,65,60
209108,62,49,56
209109,50,69,38
209110,56,55,50
209111,62,75,77
209112,59,43,38
209113,54,53,56
209114,67,66,76
209115,47,50,35
209116,59,68,56
209117,52,45,35
209118,60,55,63
209119,54,48,36
209120,59,73,59
209121,59,61,58
209122,48,50,41
209123,63,58,43
209124,58,66,64
209125,72,53,55
209126,67,72,64
209127,63,52,56
209128,64,42,41
209129,78,67,73
209130,53,44,37
209131,84,89,82
209132,73,83,82
209133,43,30,30
209134,57,65,47
209135,51,56,47
209136,63,55,53
209137,64,78,65
209138,50,70,53
209139,43,44,35
209140,54,43,37
209141,57,48,44
209142,63,45,48
209143,52,79,46
209144,52,65,40
209145,60,45,35
209146,63,60,59
209147,63,54,43
209148,50,44,42
209149,57,62,59
209150,65,66,53
209151,47,38,36
209152,68,63,59
209153,79,82,82
209154,61,67,60
209155,64,62,66
209156,52,33,54
209157,66,83,87
209158,60,54,46
209159,71,76,63
209160,66,33,43
209161,46,64,46
209162,78,68,68
209163,62,75,65
209164,56,43,38
209165,64,46,67
209166,65,87,87
209167,71,67,65
209168,53,78,60
209169,55,78,71
209170,50,40,41
209171,44,36,35
209172,76,89,83
209173,61,87,73
209174,42,43,30
209175,66,81,77
209176,47,39,35
209177,50,45,36
209178,65,70,54
209179,56,45,40
209180,65,78,66
209181,67,63,65
209182,72,53,69
209183,59,53,53
209184,59,58,63
209185,59,80,67
209186,62,47,38
209187,57,63,57
209188,55,51,49
209189,74,61,64
209190,59,54,58
209191,67,67,67
209192,50,66,65
209193,42,40,35
209194,56,45,37
209195,57,35,39
209196,67,50,47
209197,78,86,87
209198,69,46,66
209199,62,59,50
209200,63,55,56
209201,55,58,52
209202,48,54,52
209203,51,48,43
209204,56,45,44
209205,52,45,44
209206,52,65,62
209207,51,40,35
209208,63,45,49
209209,64,83,78
209210,51,74,62
209211,64,68,66
209212,65,73,62
209213,55,45,37
209214,53,70,53
209215,40,46,35
209216,60,61,56
209217,65,81,83
209218,62,85,87
209219,56,65,56
209220,50,43,42
209221,52,67,59
209222,59,87,68
209223,44,46,36
209224,64,67,76
209225,66,85,84
209226,60,46,45
209227,60,57,59
209228,56,73,66
209229,55,50,49
209230,53,41,42
209231,55,49,43
209232,48,54,62
209233,49,53,46
209234,54,87,80
209235,55,58,63
209236,63,84,77
209237,64,74,76
209238,55,84,80
209239,56,46,37
209240,49,30,42
209241,58,63,49
209242,54,63,63
209243,68,57,66
209244,58,88,87
209245,60,73,80
209246,58,49,48
209247,78,93,87
209248,69,83,84
209249,57,53,46
209250,58,42,50
209251,43,46,37
209252,59,67,62
209253,71,58,64
209254,49,82,65
209255,55,46,51
209256,54,63,54
209257,51,44,51
209258,61,48,53
209259,69,70,85
209260,60,49,49
209261,59,43,52
209262,40,41,40
209263,49,55,44
209264,68,85,86
209265,60,53,70
209266,68,77,76
209267,0,0,0
209268,64,83,90
209269,51,63,55
209270,52,53,60
209271,65,67,66
209272,57,78,67
209273,58,62,75
209274,52,52,43
209275,58,53,64
209276,77,48,55
209277,47,45,40
209278,50,61,55
209279,55,65,68
209280,52,37,43
209281,54,55,56
209282,49,42,42
209283,57,58,66
209284,44,45,37
209285,49,58,53
209286,51,46,55
209287,58,41,44
209288,59,49,66
209289,50,45,47
209290,56,48,47
209291,59,64,73
209292,58,74,75
209293,46,54,53
209294,62,55,53
209295,53,45,47
209296,47,49,45
209297,49,39,43
209298,49,53,41
209299,55,59,59
209300,59,74,67
209301,47,51,47
209302,51,53,53
209303,45,37,33
209304,46,57,48
209305,67,85,87
209306,47,46,37
209307,52,32,38
209308,52,57,52
209309,46,49,48
209310,54,41,38
209311,59,63,59
209312,56,60,70
209313,58,64,73
209314,44,50,35
209315,64,73,81
209316,53,50,53
209317,48,55,48
209318,53,31,33
209319,57,68,63
209320,48,69,63
209321,68,58,68
209322,51,39,45
209323,40,46,37
209324,53,65,70
209325,61,52,72
209326,57,83,76
209327,47,37,33
209328,50,58,48
209329,52,40,30
209330,48,63,50
209331,55,83,75
209332,45,54,39
209333,52,61,43
209334,59,64,59
209335,52,65,48
209336,57,67,68
209337,50,75,76
209338,65,65,72
209339,47,53,48
209340,0,0,0
209341,55,36,35
209342,48,48,45
209343,47,68,73
209344,64,58,49
209345,42,60,48
209346,56,73,66
209347,45,53,57
209348,52,53,65
209349,50,61,43
209350,0,0,0
209351,64,67,64
209352,53,56,62
209353,57,50,56
209354,65,44,45
209355,48,53,50
209356,66,81,81
209357,58,77,66
209358,56,69,65
209359,56,58,50
209360,60,65,57
209361,45,38,48
209362,62,74,79
209363,48,55,41
209364,57,55,55
209365,64,83,72
209366,51,52,67
209367,51,52,44
209368,57,69,48
209369,60,85,68
209370,55,55,43
209371,49,43,41
209372,50,49,48
209373,56,42,41
209374,51,52,44
209375,49,49,42
209376,57,37,42
209377,54,54,52
209378,53,43,64
209379,55,65,54
209380,63,70,61
209381,67,87,62
209382,45,43,40
209383,54,40,51
209384,68,85,87
209385,58,58,59
209386,52,47,43
209387,65,51,70
209388,57,54,48
209389,59,62,53
209390,55,62,46
209391,64,59,64
209392,52,73,43
209393,53,54,51
209394,44,47,42
209395,55,63,43
209396,46,46,43
209397,45,43,40
209398,66,90,85
209399,49,38,46
209400,57,48,44
209401,51,50,40
209402,53,45,40
209403,46,41,35
209404,51,54,44
209405,58,48,44
209406,51,49,59
209407,51,50,46
209408,45,62,46
209409,50,44,38
209410,48,40,37
209411,56,45,37
209412,54,48,40
209413,61,68,68
209414,48,45,30
209415,59,76,84
209416,52,57,42
209417,51,66,51
209418,54,49,47
209419,51,43,36
209420,50,53,40
209421,53,63,58
209422,73,76,74
209423,51,61,60
209424,54,47,37
209425,63,69,51
209426,63,86,67
209427,61,36,38
209428,68,85,83
209429,49,43,31
209430,62,86,83
209431,54,60,57
209432,46,28,33
209433,66,49,38
209434,49,29,32
209435,57,58,48
209436,51,54,45
209437,49,59,38
209438,49,38,35
209439,50,47,31
209440,50,43,35
209441,0,0,0
209442,55,61,52
209443,53,50,40
209444,46,58,45
209445,60,69,55
209446,66,85,71
209447,79,93,89
209448,56,44,37
209449,60,50,40
209450,48,42,35
209451,69,82,73
209452,52,50,35
209453,68,71,68
209454,64,87,79
209455,71,80,75
209456,60,68,70
209457,53,35,31
209458,54,57,41
209459,65,78,64
209460,61,47,59
209461,52,62,42
209462,59,72,53
209463,52,48,47
209464,45,53,39
209465,63,73,59
209466,53,65,49
209467,68,57,50
209468,37,45,36
209469,59,53,42
209470,58,82,58
209471,65,74,64
209472,56,44,49
209473,46,45,37
209474,57,81,69
209475,43,37,33
209476,65,55,53
209477,47,38,39
209478,63,71,64
209479,53,52,46
209480,56,49,37
209481,60,76,56
209482,56,48,44
209483,77,94,82
209484,65,71,66
209485,49,46,35
209486,75,78,74
209487,48,42,38
209488,43,47,35
209489,66,66,56
209490,63,65,67
209491,59,64,44
209492,49,55,41
209493,61,74,56
209494,47,53,39
209495,53,46,46
209496,56,43,37
209497,52,48,35
209498,58,68,45
209499,43,37,31
209500,54,35,35
209501,55,45,40
209502,63,58,53
209503,54,43,38
209504,46,38,35
209505,48,30,33
209506,50,50,43
209507,53,47,52
209508,46,43,37
209509,49,40,37
209510,56,67,47
209511,51,37,36
209512,56,40,43
209513,52,66,39
209514,72,51,65
209515,52,57,43
209516,50,49,53
209517,64,78,66
209518,53,35,38
209519,51,36,41
209520,46,36,35
209521,49,52,31
209522,67,65,59
209523,66,66,71
209524,47,36,39
209525,51,48,45
209526,47,45,39
209527,65,66,72
209528,54,70,53
209529,55,48,49
209530,42,42,38
209531,51,47,40
209532,53,38,30
209533,52,43,51
209534,55,55,42
209535,52,65,57
209536,50,48,42
209537,62,56,67
209538,51,58,47
209539,51,55,50
209540,53,59,55
209541,45,51,42
209542,56,53,51
209543,45,37,33
209544,57,39,37
209545,50,59,50
209546,59,69,61
209547,43,38,28
209548,49,43,33
209549,64,70,69
209550,51,58,68
209551,55,62,61
209552,55,41,41
209553,44,53,38
209554,51,58,51
209555,45,54,48
209556,54,59,45
209557,51,44,40
209558,55,40,43
209559,58,42,37
209560,43,35,30
209561,45,45,41
209562,50,38,37
209563,66,74,70
209564,53,50,58
209565,69,70,78
209566,63,77,67
209567,63,60,53
209568,47,39,39
209569,62,60,58
209570,47,63,33
209571,52,51,48
209572,58,79,76
209573,67,69,74
209574,56,58,39
209575,49,36,35
209576,54,59,60
209577,63,69,68
209578,53,44,33
209579,68,73,74
209580,69,79,73
209581,62,53,70
209582,58,50,56
209583,48,53,35
209584,55,45,48
209585,74,73,76
209586,58,46,43
209587,53,41,35
209588,61,56,51
209589,51,51,50
209590,53,46,37
209591,42,36,31
209592,52,53,50
209593,43,41,25
209594,60,65,57
209595,52,35,38
209596,65,56,64
209597,65,67,65
209598,58,56,46
209599,62,35,36
209600,56,56,63
209601,47,50,44
209602,46,45,37
209603,52,50,58
209604,61,74,82
209605,40,42,27
209606,55,37,33
209607,61,54,55
209608,62,40,48
209609,56,43,44
209610,52,38,41
209611,56,36,45
209612,55,50,51
209613,69,54,61
209614,57,53,47
209615,64,52,48
209616,52,69,71
209617,53,70,47
209618,47,38,38
209619,57,60,68
209620,63,49,46
209621,55,40,43
209622,59,53,60
209623,54,46,46
209624,51,47,32
209625,75,35,49
209626,58,51,45
209627,68,57,51
209628,59,53,50
209629,52,32,37
209630,46,35,32
209631,44,29,32
209632,44,35,33
209633,66,64,70
209634,74,88,90
209635,60,49,47
209636,70,59,56
209637,56,75,37
209638,68,70,79
209639,60,69,75
209640,55,46,47
209641,48,49,32
209642,53,55,53
209643,49,43,35
209644,63,75,83
209645,51,36,35
209646,61,62,57
209647,64,70,77
209648,51,48,40
209649,49,35,36
209650,60,64,61
209651,49,32,27
209652,51,36,30
209653,59,73,61
209654,66,84,69
209655,56,50,52
209656,56,42,45
209657,40,30,29
209658,39,31,28
209659,60,60,44
209660,51,49,39
209661,64,68,58
209662,52,48,61
209663,60,50,51
209664,56,53,35
209665,45,33,31
209666,47,43,39
209667,0,0,0
209668,46,30,35
209669,49,37,46
209670,51,43,42
209671,54,44,39
209672,56,38,43
209673,55,73,74
209674,60,49,44
209675,58,65,62
209676,42,42,46
209677,57,45,52
209678,0,0,0
209679,59,61,65
209680,55,88,85
209681,54,65,63
209682,48,48,51
209683,51,50,51
209684,48,47,35
209685,41,43,43
209686,52,60,51
209687,59,62,63
209688,63,45,52
209689,59,90,82
209690,50,53,48
209691,52,74,66
209692,51,44,38
209693,63,85,68
209694,54,58,52
209695,55,58,50
209696,53,76,74
209697,53,64,57
209698,62,71,62
209699,55,50,57
209700,57,55,52
209701,47,59,49
209702,54,55,37
209703,60,55,51
209704,63,68,50
209705,62,51,56
209706,60,86,74
209707,66,87,84
209708,54,68,53
209709,54,62,67
209710,51,58,56
209711,55,69,65
209712,55,69,65
209713,54,78,68
209714,55,53,50
209715,55,64,55
209716,45,44,31
209717,43,45,32
209718,49,49,38
209719,77,85,86
209720,0,0,0
209721,53,55,41
209722,58,54,50
209723,57,62,33
209724,69,82,73
209725,70,54,53
209726,63,58,33
209727,59,66,41
209728,68,73,69
209729,49,41,35
209730,46,32,28
209731,59,35,33
209732,68,53,44
209733,63,75,57
209734,58,44,48
209735,63,68,51
209736,62,58,50
209737,59,78,50
209738,57,65,52
209739,61,71,66
209740,69,78,69
209741,54,54,39
209742,64,74,54
209743,53,42,32
209744,57,50,38
209745,57,63,46
209746,47,44,32
209747,50,41,43
209748,54,45,45
209749,50,40,31
209750,55,69,40
209751,73,89,80
209752,48,44,30
209753,68,96,91
209754,48,35,32
209755,54,71,38
209756,53,78,55
209757,61,86,77
209758,54,58,56
209759,55,51,39
209760,46,44,36
209761,64,73,57
209762,68,59,63
209763,57,61,60
209764,66,77,64
209765,62,82,72
209766,56,56,39
209767,56,75,75
209768,60,44,36
209769,70,80,77
209770,61,57,48
209771,54,65,50
209772,57,57,49
209773,54,76,55
209774,64,63,48
209775,56,44,41
209776,72,72,58
209777,64,62,51
209778,73,89,78
209779,65,57,42
209780,56,64,60
209781,69,81,58
209782,53,45,35
209783,65,49,47
209784,78,83,88
209785,65,78,66
209786,50,33,29
209787,53,30,38
209788,43,43,41
209789,48,55,30
209790,62,58,65
209791,53,51,37
209792,50,38,30
209793,58,76,81
209794,46,52,35
209795,53,42,35
209796,55,42,39
209797,49,35,31
209798,49,58,42
209799,44,48,35
209800,56,52,35
209801,49,45,41
209802,54,48,38
209803,65,75,46
209804,37,37,25
209805,61,62,43
209806,54,53,31
209807,51,49,38
209808,51,70,48
209809,60,44,39
209810,65,67,57
209811,64,55,48
209812,55,50,38
209813,55,53,42
209814,55,56,43
209815,64,58,66
209816,52,43,39
209817,55,45,36
209818,49,49,37
209819,58,45,33
209820,56,53,43
209821,66,62,50
209822,0,0,0
209823,49,40,32
209824,58,60,38
209825,58,55,41
209826,66,54,42
209827,67,76,62
209828,41,43,28
209829,50,47,35
209830,55,44,32
209831,63,49,40
209832,52,54,38
209833,58,64,39
209834,57,37,27
209835,51,51,39
209836,45,53,38
209837,64,55,50
209838,65,83,58
209839,51,59,60
209840,50,49,35
209841,60,47,40
209842,49,45,35
209843,51,35,33
209844,51,46,45
209845,61,52,46
209846,51,35,35
209847,59,51,50
209848,50,45,31
209849,48,35,32
209850,59,44,35
209851,58,55,47
209852,0,0,0
209853,45,49,30
209854,0,0,0
209855,51,65,40
209856,46,40,28
209857,44,35,33
209858,52,43,42
209859,52,66,48
209860,54,54,53
209861,75,78,86
209862,52,60,40
209863,71,90,82
209864,51,63,55
209865,0,0,0
209866,61,67,66
209867,54,65,68
209868,64,84,79
209869,43,48,42
209870,50,54,47
209871,50,57,50
209872,48,58,53
209873,55,45,41
209874,54,39,41
209875,52,44,47
209876,56,72,68
209877,61,55,64
209878,70,75,82
209879,54,52,45
209880,50,43,40
209881,65,69,64
209882,55,53,45
209883,65,42,46
209884,64,66,68
209885,58,55,41
209886,70,68,63
209887,63,57,64
209888,75,70,81
209889,57,52,50
209890,65,65,75
209891,58,55,52
209892,66,61,72
209893,58,71,55
209894,52,59,51
209895,76,90,87
209896,72,55,67
209897,65,65,66
209898,52,53,53
209899,54,55,51
209900,62,66,58
209901,67,88,69
209902,53,55,52
209903,51,65,61
209904,68,78,75
209905,72,49,53
209906,60,47,45
209907,54,69,47
209908,46,44,39
209909,67,73,85
209910,54,69,77
209911,55,58,60
209912,71,76,79
209913,63,55,51
209914,59,75,63
209915,62,86,68
209916,55,69,64
209917,48,48,41
209918,45,55,45
209919,55,53,64
209920,53,35,55
209921,50,47,41
209922,50,54,49
209923,54,45,40
209924,44,41,41
209925,50,72,63
209926,61,49,49
209927,54,54,44
209928,48,46,37
209929,41,55,36
209930,53,62,58
209931,60,50,48
209932,53,41,43
209933,61,63,52
209934,58,53,42
209935,55,53,37
209936,56,70,60
209937,66,75,67
209938,51,65,58
209939,75,90,86
209940,55,43,50
209941,65,51,82
209942,60,81,69
209943,50,49,36
209944,52,45,42
209945,56,45,62
209946,51,40,38
209947,48,42,35
209948,60,65,55
209949,55,60,51
209950,58,53,38
209951,60,68,57
209952,68,65,73
209953,54,42,65
209954,44,50,35
209955,67,73,79
209956,51,50,47
209957,49,51,61
209958,54,55,39
209959,65,50,56
209960,55,70,52
209961,63,57,55
209962,42,43,46
209963,53,58,53
209964,53,68,54
209965,39,40,42
209966,48,42,45
209967,37,40,30
209968,46,33,40
209969,58,88,72
209970,43,41,38
209971,48,50,41
209972,51,43,46
209973,52,41,44
209974,47,40,55
209975,47,49,52
209976,53,56,67
209977,40,40,37
209978,69,84,85
209979,44,35,35
209980,54,41,61
209981,35,33,27
209982,51,60,61
209983,29,38,32
209984,52,39,39
209985,36,37,35
209986,49,44,38
209987,44,70,48
209988,40,25,24
209989,49,51,44
209990,53,59,61
209991,43,30,30
209992,50,50,60
209993,53,53,59
209994,35,43,35
209995,49,37,44
209996,46,38,35
209997,56,54,47
209998,55,60,62
209999,46,45,41
210000,44,54,53
210001,43,44,54
210002,55,80,87
210003,39,38,44
210004,43,36,37
210005,62,80,81
210006,0,0,0
210007,0,0,0
210008,49,42,55
210009,40,43,41
210010,42,45,49
210011,41,35,30
210012,49,44,48
210013,60,58,49
210014,53,52,56
210015,52,49,65
210016,43,40,36
210017,51,42,51
210018,46,47,38
210019,50,38,30
210020,48,36,33
210021,52,62,56
210022,52,32,41
210023,44,49,53
210024,49,46,46
210025,52,44,41
210026,48,45,38
210027,56,53,48
210028,50,32,32
210029,58,61,52
210030,49,32,38
210031,65,77,80
210032,46,49,47
210033,48,59,52
210034,56,56,63
210035,52,45,41
210036,54,52,42
210037,51,44,44
210038,53,49,44
210039,0,0,0
210040,55,44,42
210041,46,37,36
210042,54,49,35
210043,55,53,54
210044,53,55,47
210045,46,42,41
210046,48,33,30
210047,49,46,42
210048,50,35,35
210049,68,83,79
210050,50,44,41
210051,41,43,39
210052,46,53,57
210053,54,35,48
210054,54,57,52
210055,48,53,52
210056,51,36,43
210057,46,41,41
210058,53,56,47
210059,53,50,56
210060,60,67,78
210061,45,35,38
210062,51,40,37
210063,44,49,36
210064,62,43,54
210065,49,40,35
210066,56,44,49
210067,62,69,69
210068,44,53,44
210069,39,35,31
210070,50,48,44
210071,42,42,36
210072,49,35,37
210073,47,45,40
210074,47,71,59
210075,70,60,76
210076,51,48,38
210077,49,55,53
210078,54,50,54
210079,53,63,57
210080,42,28,31
210081,54,38,31
210082,53,57,61
210083,47,42,35
210084,45,38,35
210085,59,52,58
210086,49,45,31
210087,49,50,41
210088,48,45,36
210089,45,31,29
210090,55,46,57
210091,46,35,38
210092,50,48,40
210093,55,43,39
210094,49,35,31
210095,54,40,42
210096,47,36,31
210097,49,55,38
210098,59,76,75
210099,59,41,38
210100,54,41,46
210101,52,55,58
210102,51,56,55
210103,47,42,36
210104,48,48,42
210105,51,44,42
210106,64,71,81
210107,56,67,48
210108,58,48,50
210109,63,73,70
210110,47,40,40
210111,42,42,37
210112,51,63,54
210113,61,61,67
210114,62,69,59
210115,51,38,38
210116,49,41,40
210117,47,53,51
210118,58,65,46
210119,0,0,0
210120,50,64,70
210121,59,77,83
210122,45,39,33
210123,64,86,69
210124,69,60,60
210125,59,70,73
210126,57,65,65
210127,46,41,45
210128,52,50,44
210129,70,68,67
210130,62,50,70
210131,61,68,73
210132,63,59,55
210133,53,60,49
210134,43,47,35
210135,61,78,78
210136,57,58,47
210137,66,54,50
210138,41,45,39
210139,68,63,72
210140,46,47,35
210141,57,48,54
210142,60,63,66
210143,53,39,42
210144,70,88,81
210145,59,67,57
210146,44,40,41
210147,64,53,57
210148,72,65,63
210149,72,85,81
210150,54,64,47
210151,48,53,32
210152,50,35,42
210153,62,80,82
210154,58,70,67
210155,72,79,85
210156,62,54,62
